order_id,customer_id,customer_loyalty_tier,customer_acquisition_channel,customer_signup_date,restaurant_id,restaurant_cuisine,restaurant_city,restaurant_rating,restaurant_avg_prep_time,menu_item_id,menu_item_name,menu_item_category,item_price,quantity,order_timestamp,delivery_timestamp,delivery_duration_actual,delivery_duration_estimated,delivery_fee,tip,total_amount,discount_code,discount_type,discount_value,order_status,weather_temperature,weather_precipitation,is_weekend,is_holiday,event_flag,delivery_delay,order_hour,order_day_of_week,calculated_total,total_amount_consistent
2485,1747,Bronze,referral,2023-11-11,79,American,New York,4.4,28,411,Step Burger,Burger,22.83,1,2024-08-24 07:23:13,2024-08-24 08:15:13,52.0,46,6.03,1.82,30.68,None,None,0.0,completed,24.5,0.0,True,False,None,6.0,7,5,30.68,True
2553,7897,Silver,referral,2023-06-05,74,Chinese,San Diego,4.8,34,383,Administration Burger,Burger,27.58,1,2024-08-24 07:37:58,2024-08-24 08:21:58,44.0,44,7.51,2.16,37.25,None,None,0.0,completed,28.4,0.0,True,False,None,0.0,7,5,37.25,True
2280,1355,Silver,referral,2023-02-20,154,Fast Food,San Diego,3.3,30,837,Suddenly Sushi,Sushi,7.98,1,2024-08-24 08:23:05,2024-08-24 09:23:05,60.0,58,4.39,1.8,14.17,None,None,0.0,completed,24.3,0.0,True,False,None,2.0,8,5,14.17,True
6775,7331,Silver,organic,2024-11-06,108,Indian,Los Angeles,3.6,24,571,Use Main Course,Main Course,24.77,2,2024-08-24 10:34:34,,,41,2.78,1.45,46.34,PROMO-ZPLT,percentage,7.43,cancelled,20.9,0.0,True,False,None,,10,5,46.34,True
7353,4289,Bronze,email,2024-02-12,71,Chinese,Philadelphia,4.6,29,369,Enjoy Pasta,Pasta,7.43,1,2024-08-24 13:36:06,2024-08-24 14:33:06,57.0,40,7.84,0.19,15.46,None,None,0.0,completed,23.2,3.2,True,False,None,17.0,13,5,15.46,True
2767,9361,Bronze,social_media,2023-02-22,54,Indian,Phoenix,3.6,16,280,Someone Burger,Burger,22.95,4,2024-08-24 15:01:56,2024-08-24 15:33:56,32.0,34,5.07,16.0,112.87,None,None,0.0,completed,27.0,0.0,True,False,None,-2.0,15,5,112.87,True
3262,4767,Silver,paid_ads,2024-01-05,13,Fast Food,Phoenix,4.3,18,72,Production Burger,Burger,24.46,3,2024-08-24 16:02:00,2024-08-24 16:36:00,34.0,28,4.84,8.55,86.77,None,None,0.0,completed,25.0,0.0,True,False,None,6.0,16,5,86.77,True
8724,5958,Silver,paid_ads,2023-08-31,117,Italian,Chicago,3.8,28,623,Stay Dessert,Dessert,12.7,1,2024-08-24 16:06:18,2024-08-24 16:50:18,44.0,41,2.37,2.28,17.35,None,None,0.0,completed,18.7,0.0,True,False,None,3.0,16,5,17.35,True
5727,6836,Bronze,social_media,2023-01-03,94,Japanese,Los Angeles,3.7,10,505,Of Sushi,Sushi,6.2,1,2024-08-24 16:15:27,2024-08-24 17:01:27,46.0,34,5.41,0.67,6.08,PROMO-VIDH,fixed_amount,6.2,completed,24.4,0.0,True,False,None,12.0,16,5,6.08,True
9992,2586,Bronze,organic,2024-09-13,173,Fast Food,Los Angeles,3.2,32,950,Company Dessert,Dessert,18.54,1,2024-08-24 17:08:52,,,59,5.86,0.98,25.38,None,None,0.0,cancelled,26.3,0.0,True,False,None,,17,5,25.38,True
9351,4708,Silver,social_media,2024-02-07,20,Fast Food,San Antonio,4.7,28,106,Raise Pasta,Pasta,21.46,1,2024-08-24 17:22:23,2024-08-24 18:17:23,55.0,57,4.83,3.84,30.13,None,None,0.0,completed,29.7,0.0,True,False,None,-2.0,17,5,30.13,True
6309,901,Bronze,referral,2024-04-27,30,Indian,Phoenix,4.3,13,159,Everyone Beverage,Beverage,23.45,1,2024-08-25 00:46:38,,,36,7.45,0.23,31.13,None,None,0.0,cancelled,19.6,0.0,True,False,None,,0,6,31.13,True
9808,3342,Bronze,email,2024-04-21,3,Mexican,San Antonio,3.3,26,14,Offer Burger,Burger,17.1,1,2024-08-25 02:21:26,2024-08-25 03:10:26,49.0,45,6.44,1.92,25.46,None,None,0.0,completed,21.1,4.9,True,False,None,4.0,2,6,25.46,True
2009,7695,Silver,email,2023-01-15,1,American,San Antonio,4.3,18,5,Face Pizza,Pizza,33.62,1,2024-08-25 03:30:14,2024-08-25 04:02:14,32.0,29,2.22,3.85,39.69,None,None,0.0,completed,26.5,0.0,True,False,None,3.0,3,6,39.69,True
3624,128,Bronze,email,2024-05-17,186,Mexican,San Diego,4.6,22,1019,Establish Main Course,Main Course,29.22,1,2024-08-25 06:05:08,2024-08-25 06:36:08,31.0,35,5.25,0.57,29.2,PROMO-LIOZ,percentage,5.84,completed,22.7,0.0,True,False,None,-4.0,6,6,29.2,True
5655,1676,Bronze,referral,2023-03-20,40,Fast Food,San Diego,3.4,23,211,Seven Main Course,Main Course,9.68,2,2024-08-25 07:19:50,2024-08-25 08:06:50,47.0,49,7.95,1.17,28.48,None,None,0.0,completed,22.6,0.0,True,False,None,-2.0,7,6,28.48,True
10866,1778,Bronze,social_media,2024-09-11,64,Italian,New York,4.0,15,327,Us Sushi,Sushi,27.13,1,2024-08-25 07:33:40,2024-08-25 08:09:40,36.0,28,3.19,1.76,32.08,None,None,0.0,completed,22.0,1.3,True,False,None,8.0,7,6,32.08,True
10708,5166,Bronze,email,2024-04-07,158,Chinese,San Diego,4.2,22,858,Cold Sushi,Sushi,17.07,1,2024-08-25 07:57:37,2024-08-25 08:38:37,41.0,38,5.69,3.81,23.16,PROMO-IPDG,percentage,3.41,completed,24.6,0.0,True,False,None,3.0,7,6,23.16,True
2914,8426,Bronze,referral,2024-10-07,87,Japanese,New York,3.9,22,466,Democratic Pizza,Pizza,31.48,1,2024-08-25 08:05:29,2024-08-25 09:08:29,63.0,50,3.63,4.03,39.14,None,None,0.0,completed,26.5,0.0,True,False,None,13.0,8,6,39.14,True
6217,584,Silver,email,2023-10-16,199,Mexican,San Diego,4.5,15,1103,Person Dessert,Dessert,26.42,1,2024-08-25 08:41:15,2024-08-25 09:18:15,37.0,28,4.22,4.43,29.79,PROMO-MIEP,percentage,5.28,completed,22.2,0.0,True,False,None,9.0,8,6,29.79,True
5363,1467,Silver,social_media,2024-11-29,139,American,Houston,3.9,15,746,Outside Main Course,Main Course,17.48,1,2024-08-25 09:17:19,2024-08-25 10:01:19,44.0,34,2.19,0.24,19.91,None,None,0.0,completed,19.5,5.4,True,False,None,10.0,9,6,19.91,True
1957,8695,Silver,social_media,2024-09-07,34,Chinese,Houston,4.0,34,177,Product Dessert,Dessert,15.06,1,2024-08-25 15:36:05,2024-08-25 16:42:05,66.0,53,6.12,0.39,21.57,None,None,0.0,completed,25.4,0.0,True,False,None,13.0,15,6,21.57,True
6542,6751,Silver,social_media,2024-02-27,25,Indian,Los Angeles,3.5,12,132,Support Pizza,Pizza,16.74,1,2024-08-25 18:36:54,2024-08-25 18:56:54,20.0,24,6.58,2.36,25.68,None,None,0.0,completed,20.5,0.0,True,False,None,-4.0,18,6,25.68,True
3914,1156,Bronze,paid_ads,2023-01-14,145,Mediterranean,Chicago,3.8,17,777,Record Appetizer,Appetizer,6.25,1,2024-08-25 18:54:05,2024-08-25 19:28:05,34.0,32,6.63,1.3,14.18,None,None,0.0,completed,25.3,0.0,True,False,None,2.0,18,6,14.18,True
9296,9692,Silver,email,2023-09-14,79,American,New York,4.4,28,416,Clear Main Course,Main Course,18.38,1,2024-08-26 00:25:49,2024-08-26 01:24:49,59.0,52,7.81,0.24,22.75,PROMO-IJFV,percentage,3.68,completed,23.7,2.8,False,False,None,7.0,0,0,22.75,True
8585,7961,Silver,paid_ads,2023-10-11,67,Indian,Houston,4.4,25,344,Manage Dessert,Dessert,29.92,2,2024-08-26 04:58:08,2024-08-26 05:48:08,50.0,48,7.02,14.71,81.57,None,None,0.0,completed,22.9,0.0,False,False,None,2.0,4,0,81.57,True
10072,936,Bronze,social_media,2023-10-18,90,Chinese,San Diego,4.2,29,485,Pretty Sushi,Sushi,26.95,1,2024-08-26 07:03:02,2024-08-26 07:47:02,44.0,42,3.24,5.97,36.16,None,None,0.0,completed,21.3,0.0,False,False,None,2.0,7,0,36.16,True
2266,356,Gold,email,2024-08-29,109,Japanese,San Diego,4.6,30,578,Hope Dessert,Dessert,22.01,3,2024-08-26 07:18:02,2024-08-26 08:15:02,57.0,52,3.37,14.41,83.81,None,None,0.0,completed,22.8,7.3,False,False,None,5.0,7,0,83.81,True
3323,1995,Silver,referral,2023-03-16,67,Indian,Houston,4.4,25,345,Treat Beverage,Beverage,11.92,2,2024-08-26 09:11:30,,,37,6.6,0.05,30.49,None,None,0.0,cancelled,23.4,0.0,False,False,None,,9,0,30.49,True
10506,5157,Gold,social_media,2024-06-29,89,Indian,New York,3.6,27,475,Quite Beverage,Beverage,23.5,1,2024-08-26 11:27:01,2024-08-26 12:17:01,50.0,43,6.65,2.39,32.54,None,None,0.0,completed,22.7,0.1,False,False,None,7.0,11,0,32.54,True
8609,6282,Bronze,organic,2024-11-07,97,Chinese,Philadelphia,4.5,34,525,Voice Pizza,Pizza,16.73,4,2024-08-26 16:25:07,2024-08-26 17:20:07,55.0,51,2.73,13.31,82.96,None,None,0.0,completed,27.8,0.0,False,False,None,4.0,16,0,82.96,True
1825,9638,Bronze,paid_ads,2024-07-29,9,American,Philadelphia,3.0,28,46,Fall Sushi,Sushi,11.19,1,2024-08-26 18:10:29,2024-08-26 19:04:29,54.0,54,2.03,2.12,15.34,None,None,0.0,completed,23.8,0.0,False,False,None,0.0,18,0,15.34,True
4582,7410,Bronze,paid_ads,2023-05-13,179,Italian,Los Angeles,4.6,24,981,Hundred Pasta,Pasta,9.98,1,2024-08-27 00:25:25,2024-08-27 01:32:25,67.0,51,4.4,0.86,15.24,None,None,0.0,completed,19.9,0.6,False,False,None,16.0,0,1,15.24,True
2217,5365,Bronze,referral,2024-12-01,5,Fast Food,Houston,4.2,25,23,Mouth Sushi,Sushi,21.42,1,2024-08-27 01:40:30,2024-08-27 02:25:30,45.0,37,6.16,4.7,30.14,PROMO-HIFQ,percentage,2.14,completed,20.4,0.0,False,False,None,8.0,1,1,30.14,True
8214,3975,Bronze,paid_ads,2023-07-01,12,American,San Antonio,4.4,21,67,Human Pasta,Pasta,21.92,1,2024-08-27 07:29:24,2024-08-27 08:20:24,51.0,48,7.19,3.49,30.41,PROMO-QVJI,percentage,2.19,completed,24.3,0.0,False,False,None,3.0,7,1,30.41,True
8692,2505,Silver,email,2023-03-29,117,Italian,Chicago,3.8,28,626,Suffer Pizza,Pizza,16.21,2,2024-08-27 08:42:32,2024-08-27 09:40:32,58.0,48,2.98,8.06,38.46,PROMO-LCBF,fixed_amount,5.0,completed,18.3,0.0,False,False,None,10.0,8,1,38.46,True
4997,2147,Gold,email,2023-02-20,40,Fast Food,San Diego,3.4,23,206,Finally Pizza,Pizza,15.03,1,2024-08-27 11:42:46,2024-08-27 12:19:46,37.0,40,6.88,1.26,16.29,PROMO-NIZY,free_delivery,6.88,completed,27.4,0.0,False,False,None,-3.0,11,1,16.29,True
6219,7670,Silver,referral,2023-07-20,50,Japanese,Chicago,4.7,19,258,Sign Dessert,Dessert,24.95,2,2024-08-27 13:11:32,2024-08-27 13:50:32,39.0,33,6.1,8.03,64.03,None,None,0.0,completed,27.7,0.0,False,False,None,6.0,13,1,64.03,True
5327,7305,Silver,organic,2024-06-20,101,American,New York,3.1,10,546,Throughout Sushi,Sushi,6.55,1,2024-08-27 16:47:00,,,29,2.99,0.7,8.24,PROMO-OSOF,fixed_amount,2.0,cancelled,19.5,7.3,False,False,None,,16,1,8.24,True
6624,1211,Silver,email,2024-11-12,150,Mediterranean,San Antonio,4.3,31,808,Miss Pasta,Pasta,33.29,2,2024-08-27 18:41:10,2024-08-27 19:32:10,51.0,43,7.23,10.78,84.59,None,None,0.0,completed,24.5,0.0,False,False,None,8.0,18,1,84.59,True
7604,6180,Silver,referral,2024-07-30,49,Japanese,New York,4.9,18,253,Unit Beverage,Beverage,29.89,1,2024-08-27 20:35:59,2024-08-27 21:20:59,45.0,47,7.59,1.94,39.42,None,None,0.0,completed,24.9,0.0,False,False,None,-2.0,20,1,39.42,True
2473,8822,Bronze,email,2023-09-19,29,Mediterranean,New York,4.8,30,153,Evidence Burger,Burger,25.82,1,2024-08-27 22:02:36,2024-08-27 23:03:36,61.0,48,3.58,2.47,31.87,None,None,0.0,completed,28.3,0.0,False,False,None,13.0,22,1,31.87,True
4513,4883,Silver,social_media,2023-07-13,15,Mediterranean,Chicago,4.4,21,77,Participant Dessert,Dessert,15.89,1,2024-08-28 00:09:48,2024-08-28 01:08:48,59.0,45,2.88,3.7,20.88,PROMO-HJNC,percentage,1.59,completed,27.2,0.0,False,False,None,14.0,0,2,20.88,True
9468,6825,Silver,referral,2024-03-13,130,Indian,San Diego,3.5,12,703,Sure Pasta,Pasta,31.04,1,2024-08-28 01:45:09,2024-08-28 02:27:09,42.0,41,7.8,2.24,36.42,PROMO-EBUO,percentage,4.66,completed,20.4,0.0,False,False,None,1.0,1,2,36.42,True
7781,6199,Gold,paid_ads,2024-06-04,100,Mexican,San Diego,3.2,33,540,Everything Dessert,Dessert,28.45,2,2024-08-28 02:48:39,2024-08-28 03:59:39,71.0,52,2.13,8.83,67.86,None,None,0.0,completed,22.5,4.0,False,False,None,19.0,2,2,67.86,True
5827,9687,Gold,paid_ads,2023-03-26,134,Mexican,Chicago,3.2,20,725,First Beverage,Beverage,23.08,2,2024-08-28 03:18:24,2024-08-28 04:00:24,42.0,34,7.68,10.6,64.44,None,None,0.0,completed,20.6,0.0,False,False,None,8.0,3,2,64.44,True
1759,1108,Bronze,organic,2024-11-16,71,Chinese,Philadelphia,4.6,29,369,Enjoy Pasta,Pasta,7.43,1,2024-08-28 03:34:38,2024-08-28 04:34:38,60.0,53,3.29,0.89,11.61,None,None,0.0,completed,22.1,0.0,False,False,None,7.0,3,2,11.61,True
8807,4987,Bronze,email,2024-08-19,107,Japanese,Houston,4.0,22,568,Brother Pizza,Pizza,5.91,1,2024-08-28 03:36:56,2024-08-28 04:25:56,49.0,43,4.62,1.03,10.67,PROMO-IFVW,percentage,0.89,completed,20.2,0.0,False,False,None,6.0,3,2,10.67,True
2508,3435,Silver,paid_ads,2024-06-25,117,Italian,Chicago,3.8,28,624,Word Sushi,Sushi,17.74,1,2024-08-28 10:10:00,2024-08-28 11:14:00,64.0,55,3.84,3.32,24.9,None,None,0.0,completed,18.5,0.0,False,False,None,9.0,10,2,24.9,True
3638,8024,Bronze,referral,2024-10-25,29,Mediterranean,New York,4.8,30,155,Employee Burger,Burger,15.37,2,2024-08-28 10:14:27,2024-08-28 11:21:27,67.0,58,2.91,4.18,37.83,None,None,0.0,completed,30.4,0.0,False,False,None,9.0,10,2,37.83,True
7796,2816,Bronze,email,2023-05-28,148,Fast Food,Houston,3.1,18,794,May Pizza,Pizza,12.66,1,2024-08-28 10:24:14,2024-08-28 11:06:14,42.0,32,4.1,1.2,17.96,None,None,0.0,completed,18.4,0.0,False,False,None,10.0,10,2,17.96,True
5401,7062,Bronze,referral,2023-04-05,52,Japanese,New York,3.8,26,271,Company Beverage,Beverage,9.05,1,2024-08-28 10:55:31,2024-08-28 11:57:31,62.0,49,5.23,1.83,14.11,PROMO-UDKR,fixed_amount,2.0,completed,25.6,0.2,False,False,None,13.0,10,2,14.11,True
5638,2036,Silver,organic,2023-02-09,105,Chinese,Los Angeles,4.5,21,562,Letter Beverage,Beverage,31.04,1,2024-08-28 11:05:33,2024-08-28 11:40:33,35.0,31,2.55,4.3,37.89,None,None,0.0,completed,20.4,0.0,False,False,None,4.0,11,2,37.89,True
10660,6808,Bronze,email,2023-09-27,197,Chinese,San Diego,4.7,14,1092,Expect Burger,Burger,6.33,1,2024-08-28 11:29:44,2024-08-28 12:17:44,48.0,38,6.85,0.18,13.36,None,None,0.0,completed,18.1,0.0,False,False,None,10.0,11,2,13.36,True
10049,6974,Bronze,email,2024-10-28,25,Indian,Los Angeles,3.5,12,132,Support Pizza,Pizza,16.74,1,2024-08-28 13:55:34,,,22,6.79,3.66,24.68,PROMO-RVBC,percentage,2.51,cancelled,20.8,0.0,False,False,None,,13,2,24.68,True
9539,170,Silver,paid_ads,2023-10-23,156,Chinese,San Antonio,4.3,22,845,Vote Pizza,Pizza,5.33,1,2024-08-28 17:51:38,2024-08-28 18:42:38,51.0,45,6.77,0.4,12.5,None,None,0.0,completed,26.7,0.0,False,False,None,6.0,17,2,12.5,True
4776,8824,Silver,paid_ads,2024-04-24,51,American,Philadelphia,3.6,21,265,Car Burger,Burger,12.36,1,2024-08-28 18:07:17,2024-08-28 18:49:17,42.0,36,6.11,1.52,9.99,PROMO-WAXB,fixed_amount,10.0,completed,26.0,0.0,False,False,None,6.0,18,2,9.99,True
1823,8997,Silver,referral,2024-05-12,42,American,San Antonio,4.9,12,220,Born Appetizer,Appetizer,26.67,1,2024-08-28 20:38:33,2024-08-28 21:01:33,23.0,22,4.72,1.43,28.82,PROMO-XQSB,percentage,4.0,completed,28.3,0.0,False,False,None,1.0,20,2,28.82,True
1698,5016,Silver,social_media,2024-03-23,164,Indian,Los Angeles,4.1,14,899,Occur Beverage,Beverage,11.76,1,2024-08-28 23:48:14,2024-08-29 00:20:14,32.0,37,6.99,1.45,20.2,None,None,0.0,completed,24.3,0.0,False,False,None,-5.0,23,2,20.2,True
7523,6898,Bronze,email,2023-08-28,171,Mediterranean,Houston,3.2,22,937,Method Pizza,Pizza,25.07,2,2024-08-29 01:04:05,2024-08-29 01:40:05,36.0,33,7.1,1.62,58.86,None,None,0.0,completed,18.5,0.0,False,False,None,3.0,1,3,58.86,True
9157,3035,Silver,referral,2023-11-01,180,Fast Food,New York,3.6,26,989,Many Dessert,Dessert,13.89,2,2024-08-29 02:29:50,2024-08-29 03:23:50,54.0,52,3.7,3.93,35.41,None,None,0.0,completed,22.3,0.0,False,False,None,2.0,2,3,35.41,True
5966,4481,Bronze,organic,2024-09-06,56,Indian,Chicago,4.1,22,289,Hour Sushi,Sushi,21.26,2,2024-08-29 11:40:10,2024-08-29 12:26:10,46.0,35,4.88,5.56,52.96,None,None,0.0,completed,25.3,0.0,False,False,None,11.0,11,3,52.96,True
1309,3413,Bronze,paid_ads,2023-12-14,199,Mexican,San Diego,4.5,15,1103,Person Dessert,Dessert,26.42,1,2024-08-29 13:09:27,2024-08-29 13:51:27,42.0,33,3.21,5.41,32.4,PROMO-ZUBF,percentage,2.64,completed,23.6,0.0,False,False,None,9.0,13,3,32.4,True
1977,4989,Silver,email,2023-12-29,139,American,Houston,3.9,15,751,A Pizza,Pizza,14.71,1,2024-08-29 15:13:33,2024-08-29 16:09:33,56.0,44,3.52,2.06,20.29,None,None,0.0,completed,21.4,0.0,False,False,None,12.0,15,3,20.29,True
9163,7131,Bronze,social_media,2023-03-25,63,Mexican,Phoenix,3.3,14,320,Relationship Burger,Burger,34.94,1,2024-08-29 16:40:15,2024-08-29 17:28:15,48.0,42,3.42,3.57,41.93,None,None,0.0,completed,20.8,0.0,False,False,None,6.0,16,3,41.93,True
10179,3870,Bronze,organic,2023-01-31,62,American,Philadelphia,5.0,14,318,Economy Main Course,Main Course,10.56,2,2024-08-29 17:06:25,2024-08-29 17:58:25,52.0,39,6.95,2.46,30.53,None,None,0.0,completed,24.5,0.0,False,False,None,13.0,17,3,30.53,True
2402,6100,Silver,paid_ads,2023-01-30,91,Mediterranean,New York,3.1,17,487,Black Main Course,Main Course,24.51,1,2024-08-29 18:24:21,2024-08-29 19:12:21,48.0,37,3.49,3.71,31.71,None,None,0.0,completed,25.3,0.0,False,False,None,11.0,18,3,31.71,True
3202,792,Bronze,email,2023-02-08,111,Mediterranean,San Diego,3.9,31,588,Worker Pasta,Pasta,16.89,1,2024-08-29 18:51:04,2024-08-29 19:49:04,58.0,57,5.27,3.55,25.71,None,None,0.0,completed,24.2,0.0,False,False,None,1.0,18,3,25.71,True
6834,3842,Bronze,email,2024-06-22,8,Mexican,Houston,4.3,22,39,According Appetizer,Appetizer,19.22,1,2024-08-30 01:04:16,2024-08-30 01:47:16,43.0,32,5.76,0.2,25.18,None,None,0.0,completed,27.0,0.0,False,False,None,11.0,1,4,25.18,True
3678,3357,Bronze,referral,2024-04-14,172,Mexican,San Diego,3.0,14,943,Improve Appetizer,Appetizer,28.82,1,2024-08-30 04:08:27,2024-08-30 04:52:27,44.0,38,6.46,6.68,41.96,None,None,0.0,completed,17.8,0.0,False,False,None,6.0,4,4,41.96,True
10877,7523,Silver,referral,2023-06-10,20,Fast Food,San Antonio,4.7,28,105,Result Beverage,Beverage,15.1,1,2024-08-30 05:05:49,2024-08-30 05:43:49,38.0,39,2.16,0.32,7.58,PROMO-UKWV,fixed_amount,10.0,completed,22.7,0.0,False,False,None,-1.0,5,4,7.58,True
9567,4926,Gold,email,2023-10-20,94,Japanese,Los Angeles,3.7,10,507,Five Pizza,Pizza,18.16,1,2024-08-30 11:36:44,2024-08-30 12:02:44,26.0,21,4.84,1.56,24.56,None,None,0.0,completed,23.4,1.6,False,False,None,5.0,11,4,24.56,True
3168,5075,Bronze,referral,2024-10-15,107,Japanese,Houston,4.0,22,570,You Sushi,Sushi,25.3,1,2024-08-30 11:57:11,2024-08-30 12:35:11,38.0,37,3.75,2.13,21.18,PROMO-ZOLF,fixed_amount,10.0,completed,25.4,0.0,False,False,None,1.0,11,4,21.18,True
10843,6701,Bronze,email,2024-02-13,64,Italian,New York,4.0,15,329,Part Dessert,Dessert,15.64,1,2024-08-30 12:12:45,2024-08-30 12:48:45,36.0,33,6.99,2.08,24.71,None,None,0.0,completed,27.8,0.0,False,False,None,3.0,12,4,24.71,True
6229,2095,Bronze,social_media,2024-11-26,179,Italian,Los Angeles,4.6,24,984,Theory Burger,Burger,25.61,2,2024-08-30 13:26:10,2024-08-30 14:17:10,51.0,51,2.21,4.54,57.97,None,None,0.0,completed,25.4,0.0,False,False,None,0.0,13,4,57.97,True
7905,6251,Bronze,email,2023-05-26,60,Mexican,Chicago,3.2,27,308,Program Sushi,Sushi,8.62,3,2024-08-30 14:40:09,2024-08-30 15:26:09,46.0,41,3.23,1.42,28.51,PROMO-FSME,fixed_amount,2.0,completed,24.3,0.0,False,False,None,5.0,14,4,28.51,True
8123,8808,Bronze,social_media,2023-02-16,42,American,San Antonio,4.9,12,222,Process Appetizer,Appetizer,16.92,1,2024-08-30 16:54:04,2024-08-30 17:29:04,35.0,29,3.88,1.03,21.83,None,None,0.0,completed,22.5,0.0,False,False,None,6.0,16,4,21.83,True
9010,5253,Silver,social_media,2024-03-09,122,Mexican,Phoenix,4.4,18,656,Data Appetizer,Appetizer,13.22,1,2024-08-30 21:33:22,2024-08-30 22:11:22,38.0,42,2.46,3.26,18.94,None,None,0.0,completed,25.7,0.0,False,False,None,-4.0,21,4,18.94,True
4593,7004,Bronze,referral,2023-10-01,190,Japanese,New York,4.6,12,1051,Blue Main Course,Main Course,23.79,1,2024-08-30 22:27:24,2024-08-30 23:04:24,37.0,35,4.36,4.98,23.13,PROMO-ZGCY,fixed_amount,10.0,completed,23.9,0.0,False,False,None,2.0,22,4,23.13,True
8993,4297,Bronze,organic,2023-12-03,125,Mexican,Philadelphia,4.9,24,673,Ahead Sushi,Sushi,33.85,3,2024-08-30 22:27:36,2024-08-30 22:59:36,32.0,36,6.45,20.45,128.45,None,None,0.0,completed,22.4,0.0,False,False,None,-4.0,22,4,128.45,True
2110,2302,Bronze,paid_ads,2024-07-22,28,Chinese,Philadelphia,3.8,29,151,Low Main Course,Main Course,17.27,1,2024-08-30 23:04:59,2024-08-31 00:05:59,61.0,55,3.26,1.81,22.34,None,None,0.0,completed,26.6,0.0,False,False,None,6.0,23,4,22.34,True
3458,5270,Bronze,referral,2024-06-03,32,Italian,Houston,4.0,32,173,Anyone Beverage,Beverage,10.59,3,2024-08-30 23:35:24,,,56,6.52,7.44,45.73,None,None,0.0,cancelled,22.9,0.0,False,False,None,,23,4,45.73,True
5598,9765,Bronze,email,2024-03-05,134,Mexican,Chicago,3.2,20,723,Service Sushi,Sushi,30.54,1,2024-08-31 01:03:49,2024-08-31 02:01:49,58.0,44,5.16,0.48,36.18,None,None,0.0,completed,24.3,0.0,True,False,None,14.0,1,5,36.18,True
7988,505,Gold,social_media,2024-04-30,178,Fast Food,New York,3.0,27,979,Sort Pizza,Pizza,17.53,1,2024-08-31 01:57:50,2024-08-31 02:33:50,36.0,41,4.06,0.55,19.51,PROMO-IPXD,percentage,2.63,completed,21.0,0.0,True,False,None,-5.0,1,5,19.51,True
8012,1946,Silver,email,2023-07-16,189,American,New York,4.5,18,1046,Person Burger,Burger,26.91,3,2024-08-31 02:26:33,2024-08-31 03:02:33,36.0,28,4.2,4.98,89.91,None,None,0.0,completed,24.9,2.9,True,False,None,8.0,2,5,89.91,True
5552,1862,Gold,referral,2024-06-26,151,Fast Food,Houston,4.0,26,810,Either Appetizer,Appetizer,19.88,3,2024-08-31 03:18:32,2024-08-31 04:11:32,53.0,48,2.69,9.57,71.9,None,None,0.0,completed,24.6,18.2,True,False,None,5.0,3,5,71.9,True
3515,3723,Bronze,social_media,2023-05-02,161,American,Houston,3.8,15,877,Bank Dessert,Dessert,10.2,2,2024-08-31 04:19:42,2024-08-31 04:54:42,35.0,28,3.49,0.85,24.74,None,None,0.0,completed,21.7,0.0,True,False,None,7.0,4,5,24.74,True
8126,3684,Silver,organic,2024-04-18,117,Italian,Chicago,3.8,28,621,Window Main Course,Main Course,26.27,1,2024-08-31 06:14:47,2024-08-31 07:00:47,46.0,48,6.38,2.21,34.86,None,None,0.0,completed,26.1,0.0,True,False,None,-2.0,6,5,34.86,True
10261,404,Bronze,email,2024-11-21,9,American,Philadelphia,3.0,28,47,Clearly Pasta,Pasta,8.86,1,2024-08-31 06:26:28,2024-08-31 07:22:28,56.0,53,7.17,0.39,16.42,None,None,0.0,completed,25.1,0.0,True,False,None,3.0,6,5,16.42,True
3656,4332,Bronze,organic,2023-10-04,163,Mediterranean,New York,3.9,28,890,Identify Burger,Burger,17.89,1,2024-08-31 07:26:50,2024-08-31 08:32:50,66.0,54,3.58,3.58,25.05,None,None,0.0,completed,23.0,0.0,True,False,None,12.0,7,5,25.05,True
5499,9812,Silver,organic,2024-02-21,155,Mexican,San Diego,3.1,29,840,Nice Beverage,Beverage,23.48,1,2024-08-31 10:38:45,2024-08-31 11:20:45,42.0,39,5.52,5.34,34.34,None,None,0.0,completed,22.7,0.0,True,False,None,3.0,10,5,34.34,True
5941,2907,Silver,social_media,2024-02-12,107,Japanese,Houston,4.0,22,570,You Sushi,Sushi,25.3,2,2024-08-31 16:12:27,2024-08-31 17:04:27,52.0,42,2.2,10.76,55.97,PROMO-YOVM,percentage,7.59,completed,23.9,0.0,True,False,None,10.0,16,5,55.97,True
5138,4729,Bronze,paid_ads,2024-12-19,100,Mexican,San Diego,3.2,33,538,Protect Pizza,Pizza,23.17,1,2024-08-31 16:33:23,2024-08-31 17:46:23,73.0,55,2.45,0.16,25.78,None,None,0.0,completed,28.1,0.4,True,False,None,18.0,16,5,25.78,True
8242,7710,Gold,referral,2023-05-12,9,American,Philadelphia,3.0,28,44,Knowledge Beverage,Beverage,7.66,1,2024-08-31 17:10:51,2024-08-31 17:52:51,42.0,42,7.78,0.61,16.05,None,None,0.0,completed,22.1,0.0,True,False,None,0.0,17,5,16.05,True
3873,1570,Bronze,social_media,2023-02-10,113,Mediterranean,Houston,3.1,20,597,Reflect Beverage,Beverage,32.43,1,2024-08-31 20:32:55,2024-08-31 21:18:55,46.0,31,7.37,5.17,37.6,PROMO-BUJW,free_delivery,7.37,completed,21.6,3.6,True,False,None,15.0,20,5,37.6,True
